   1  1
     5.00000  0.
     5.05790  0.
     5.11647  0.
     5.17571  0.
     5.23564  0.
     5.29627  0.
     5.35760  0.
     5.41963  0.
     5.48239  0.
     5.54587  0.
     5.61009  0.
     5.67505  0.
     5.74077  0.
     5.80724  0.
     5.87449  0.
     5.94251  0.
     6.01132  0.
     6.08093  0.
     6.15134  0.
     6.22257  0.
     6.29463  0.
     6.36751  0.
     6.44125  0.
     6.51583  0.
     6.59128  0.
     6.66761  0.
     6.74481  0.
     6.82291  0.
     6.90192  0.
     6.98184  0.
     7.06269  0.
     7.14447  0.
     7.22720  0.
     7.31088  0.
     7.39554  0.
     7.48118  0.
     7.56780  0.
     7.65543  0.
     7.74408  0.
     7.83375  0.
     7.92446  0.
     8.01622  0.
     8.10905  0.
     8.20295  0.
     8.29793  0.
     8.39402  0.
     8.49121  0.
     8.58954  0.
     8.68900  0.
     8.78961  0.
     8.89139  0.
     8.99435  0.
     9.09850  0.
     9.20385  0.
     9.31043  0.
     9.41824  0.
     9.52730  0.
     9.63762  0.
     9.74922  0.
     9.86211  0.
     9.97631  0.
    10.09183  0.
    10.20868  0.
    10.32690  0.
    10.44648  0.
    10.56744  0.
     10.6898  0.
     10.8136  0.
     10.9388  0.
     11.0655  0.
     11.1936  0.
     11.3232  0.
     11.4543  0.
     11.5870  0.
     11.7211  0.
     11.8569  0.
     11.9942  0.
     12.1330  0.
     12.2735  0.
     12.4157  0.
     12.5594  0.
     12.7049  0.
     12.8520  0.
     13.0008  0.
     13.1513  0.
     13.3036  0.
     13.4577  0.
     13.6135    6.28336E-18
     13.7711    6.09326E-18
     13.9306    5.90870E-18
     14.0919    5.72953E-18
     14.2551    5.55559E-18
     14.4201    5.38674E-18
     14.5871    5.22284E-18
     14.7560    5.06374E-18
     14.9269    4.90932E-18
     15.0997    4.75943E-18
     15.2746    4.61396E-18
     15.4515    4.47277E-18
     15.6304    4.33575E-18
     15.8114    4.20277E-18
     15.9945    4.07372E-18
     16.1797    3.94849E-18
     16.3670    3.82698E-18
     16.5565    3.70907E-18
     16.7483    3.59467E-18
     16.9422    3.48367E-18
     17.1384    3.37597E-18
     17.3368    3.27149E-18
     17.5376    3.17012E-18
     17.7407    3.07179E-18
     17.9461    2.97640E-18
     18.1539    2.88387E-18
     18.3641    2.79412E-18
     18.5767    2.70706E-18
     18.7918    2.62262E-18
     19.0094    2.54073E-18
     19.2296    2.46130E-18
     19.4522    2.38428E-18
     19.6775    2.30959E-18
     19.9053    2.23715E-18
     20.1358    2.16692E-18
     20.3690    2.09881E-18
     20.6049    2.03278E-18
     20.8434    1.96875E-18
     21.0848    1.90668E-18
     21.3290    1.84650E-18
     21.5759    1.78816E-18
     21.8258    1.73160E-18
     22.0785    1.67678E-18
     22.3342    1.62363E-18
     22.5928    1.57212E-18
     22.8544    1.52220E-18
     23.1190    1.47381E-18
     23.3867    1.42691E-18
     23.6575    1.38145E-18
     23.9315    1.33741E-18
     24.2086    1.29472E-18
     24.4889    1.25336E-18
     24.7725    1.21327E-18
     25.0593    1.17444E-18
     25.3495    1.13681E-18
     25.6430    1.10035E-18
     25.9400    1.06502E-18
     26.2403    1.03080E-18
     26.5442    9.97647E-19
     26.8516    9.65529E-19
     27.1625    9.34416E-19
     27.4770    9.04279E-19
     27.7952    8.75086E-19
     28.1170    8.46809E-19
     28.4426    8.19422E-19
     28.7720    7.92896E-19
     29.1051    7.67205E-19
     29.4421    7.42325E-19
     29.7831    7.18230E-19
     30.1279    6.94897E-19
     30.4768    6.72302E-19
     30.8297    6.50422E-19
     31.1867    6.29236E-19
     31.5478    6.08723E-19
     31.9131    5.88861E-19
     32.2827    5.69630E-19
     32.6565    5.51012E-19
     33.0346    5.32987E-19
     33.4171    5.15537E-19
     33.8041    4.98644E-19
     34.1955    4.82291E-19
     34.5915    4.66461E-19
     34.9920    4.51138E-19
     35.3972    4.36306E-19
     35.8071    4.21950E-19
     36.2217    4.08056E-19
     36.6412    3.94608E-19
     37.0654    3.81592E-19
     37.4946    3.68996E-19
     37.9288    3.56806E-19
     38.3680    3.45009E-19
     38.8123    3.33594E-19
     39.2617    3.22547E-19
     39.7163    3.11858E-19
     40.1762    3.01515E-19
     40.6415    2.91507E-19
     41.1121    2.81824E-19
     41.5881    2.72456E-19
     42.0697    2.63392E-19
     42.5568    2.54623E-19
     43.0496    2.46140E-19
     43.5481    2.37933E-19
     44.0524    2.29993E-19
     44.5625    2.22313E-19
     45.0785    2.14884E-19
     45.6005    2.07698E-19
     46.1285    2.00747E-19
     46.6626    1.94024E-19
     47.2029    1.87521E-19
     47.7495    1.81232E-19
     48.3024    1.75149E-19
     48.8618    1.69266E-19
     49.4276    1.63577E-19
     49.9999    1.58075E-19
     50.5789    1.52754E-19
     51.1645    1.47609E-19
     51.7570    1.42633E-19
     52.3563    1.37822E-19
     52.9626    1.33170E-19
     53.5759    1.28672E-19
     54.1962    1.24323E-19
     54.8238    1.20118E-19
     55.4586    1.16052E-19
     56.1008    1.12121E-19
     56.7504    1.08321E-19
     57.4076    1.04648E-19
     58.0723    1.01096E-19
     58.7448    9.76626E-20
     59.4250    9.43437E-20
     60.1131    9.11354E-20
     60.8092    8.80342E-20
     61.5133    8.50365E-20
     62.2256    8.21391E-20
     62.9461    7.93385E-20
     63.6750    7.66316E-20
     64.4123    7.40155E-20
     65.1582    7.14869E-20
     65.9127    6.90432E-20
     66.6759    6.66816E-20
     67.4480    6.43992E-20
     68.2290    6.21936E-20
     69.0191    6.00622E-20
     69.8183    5.80025E-20
     70.6267    5.60122E-20
     71.4445    5.40891E-20
     72.2718    5.22307E-20
     73.1087    5.04352E-20
     73.9552    4.87003E-20
     74.8116    4.70240E-20
     75.6779    4.54045E-20
     76.5542    4.38397E-20
     77.4406    4.23280E-20
     78.3374    4.08675E-20
     79.2445    3.94566E-20
     80.1621    3.80936E-20
     81.0903    3.67768E-20
     82.0293    3.55049E-20
     82.9791    3.42762E-20
     83.9400    3.30893E-20
     84.9120    3.19428E-20
     85.8952    3.08354E-20
     86.8898    2.97658E-20
     87.8960    2.87327E-20
     88.9137    2.77348E-20
     89.9433    2.67711E-20
     90.9848    2.58403E-20
     92.0384    2.49414E-20
     93.1041    2.40732E-20
     94.1822    2.32348E-20
     95.2728    2.24251E-20
     96.3760    2.16432E-20
     97.4920    2.08882E-20
     98.6209    2.01591E-20
     99.7628    1.94550E-20
    100.9181    1.87751E-20
    102.0867    1.81187E-20
    103.2688    1.74848E-20
    104.4646    1.68728E-20
     105.674    1.62818E-20
     106.898    1.57113E-20
     108.136    1.51605E-20
     109.388    1.46286E-20
     110.655    1.41152E-20
     111.936    1.36195E-20
     113.232    1.31410E-20
     114.543    1.26790E-20
     115.870    1.22330E-20
     117.212    1.18026E-20
     118.569    1.13870E-20
     119.942    1.09858E-20
     121.331    1.05986E-20
     122.736    1.02249E-20
     124.157    9.86408E-21
     125.595    9.51586E-21
     127.049    9.17977E-21
     128.520    8.85537E-21
     130.008    8.54228E-21
     131.514    8.24011E-21
     133.037    7.94848E-21
     134.577    7.66703E-21
     136.136    7.39541E-21
     137.712    7.13327E-21
     139.307    6.88031E-21
     140.920    6.63620E-21
     142.552    6.40062E-21
     144.202    6.17330E-21
     145.872    5.95395E-21
     147.561    5.74229E-21
     149.270    5.53805E-21
     150.999    5.34098E-21
     152.747    5.15083E-21
     154.516    4.96737E-21
     156.305    4.79035E-21
     158.115    4.61956E-21
     159.946    4.45478E-21
     161.798    4.29580E-21
     163.672    4.14243E-21
     165.567    3.99446E-21
     167.484    3.85171E-21
     169.424    3.71400E-21
     171.386    3.58114E-21
     173.370    3.45299E-21
     175.378    3.32936E-21
     177.409    3.21010E-21
     179.463    3.09506E-21
     181.541    2.98409E-21
     183.643    2.87706E-21
     185.770    2.77382E-21
     187.921    2.67423E-21
     190.097    2.57818E-21
     192.298    2.48554E-21
     194.525    2.39618E-21
     196.778    2.31000E-21
     199.056    2.22689E-21
     201.361    2.14673E-21
     203.693    2.06942E-21
     206.052    1.99486E-21
     208.438    1.92296E-21
     210.851    1.85361E-21
     213.293    1.78675E-21
     215.763    1.72226E-21
     218.261    1.66008E-21
     220.789    1.60011E-21
     223.345    1.54229E-21
     225.932    1.48653E-21
     228.548    1.43277E-21
     231.194    1.38093E-21
     233.872    1.33094E-21
     236.580    1.28274E-21
     239.319    1.23627E-21
     242.090    1.19147E-21
     244.894    1.14827E-21
     247.730    1.10661E-21
     250.598    1.06646E-21
     253.500    1.02774E-21
     256.436    9.90420E-22
     259.405    9.54436E-22
     262.409    9.19747E-22
     265.447    8.86304E-22
     268.521    8.54065E-22
     271.631    8.22986E-22
     274.776    7.93027E-22
     277.958    7.64146E-22
     281.177    7.36307E-22
     284.433    7.09470E-22
     287.726    6.83603E-22
     291.058    6.58669E-22
     294.428    6.34634E-22
     297.838    6.11469E-22
     301.287    5.89140E-22
     304.775    5.67618E-22
     308.305    5.46875E-22
     311.875    5.26882E-22
     315.486    5.07613E-22
     319.139    4.89041E-22
     322.835    4.71143E-22
     326.573    4.53893E-22
     330.355    4.37268E-22
     334.180    4.21247E-22
     338.050    4.05807E-22
     341.965    3.90927E-22
     345.924    3.76588E-22
     349.930    3.62769E-22
     353.982    3.49453E-22
     358.081    3.36622E-22
     362.228    3.24257E-22
     366.422    3.12341E-22
     370.665    3.00860E-22
     374.957    2.89797E-22
     379.299    2.79136E-22
     383.692    2.68865E-22
     388.135    2.58968E-22
     392.629    2.49432E-22
     397.176    2.40244E-22
     401.775    2.31391E-22
     406.427    2.22861E-22
     411.134    2.14644E-22
     415.894    2.06726E-22
     420.710    1.99098E-22
     425.582    1.91749E-22
     430.510    1.84669E-22
     435.495    1.77848E-22
     440.538    1.71277E-22
     445.640    1.64946E-22
     450.800    1.58848E-22
     456.020    1.52973E-22
     461.301    1.47313E-22
     466.642    1.41861E-22
     472.046    1.36609E-22
     477.512    1.31550E-22
     483.042    1.26677E-22
     488.635    1.21983E-22
     494.293    1.17461E-22
     500.017    1.13105E-22
     505.807    1.08910E-22
     511.664    1.04869E-22
     517.589    1.00977E-22
     523.583    9.72277E-23
     529.646    9.36168E-23
     535.779    9.01389E-23
     541.983    8.67892E-23
     548.259    8.35630E-23
     554.608    8.04558E-23
     561.030    7.74631E-23
     567.526    7.45810E-23
     574.098    7.18052E-23
     580.746    6.91320E-23
     587.471    6.65575E-23
     594.274    6.40781E-23
     601.155    6.16904E-23
     608.117    5.93910E-23
     615.158    5.71766E-23
     622.282    5.50442E-23
     629.488    5.29907E-23
     636.777    5.10133E-23
     644.151    4.91091E-23
     651.610    4.72755E-23
     659.155    4.55097E-23
     666.788    4.38096E-23
     674.509    4.21724E-23
     682.320    4.05959E-23
     690.221    3.90780E-23
     698.213    3.76164E-23
     706.299    3.62091E-23
     714.477    3.48541E-23
     722.751    3.35494E-23
     731.120    3.22932E-23
     739.586    3.10838E-23
     748.150    2.99193E-23
     756.814    2.87981E-23
     765.577    2.77186E-23
     774.443    2.66794E-23
     783.410    2.56788E-23
     792.482    2.47155E-23
     801.659    2.37881E-23
     810.942    2.28952E-23
     820.332    2.20357E-23
     829.831    2.12082E-23
     839.441    2.04116E-23
     849.161    1.96446E-23
     858.994    1.89064E-23
     868.941    1.81956E-23
     879.003    1.75115E-23
     889.182    1.68528E-23
     899.478    1.62188E-23
     909.894    1.56085E-23
     920.430    1.50210E-23
     931.089    1.44555E-23
     941.870    1.39112E-23
     952.777    1.33872E-23
     963.810    1.28828E-23
     974.971    1.23973E-23
     986.260    1.19300E-23
     997.681    1.14802E-23
     1009.23    1.10472E-23
     1020.92    1.06305E-23
     1032.74    1.02294E-23
     1044.70    9.84336E-24
     1056.80    9.47178E-24
     1069.04    9.11415E-24
     1081.42    8.76994E-24
     1093.94    8.43866E-24
     1106.61    8.11981E-24
     1119.42    7.81294E-24
     1132.38    7.51760E-24
     1145.49    7.23336E-24
     1158.76    6.95980E-24
     1172.18    6.69654E-24
     1185.75    6.44317E-24
     1199.48    6.19933E-24
     1213.37    5.96467E-24
     1227.42    5.73884E-24
     1241.63    5.52151E-24
     1256.01    5.31237E-24
     1270.56    5.11110E-24
     1285.27    4.91742E-24
     1300.15    4.73104E-24
     1315.21    4.55168E-24
     1330.44    4.37909E-24
     1345.84    4.21300E-24
     1361.43    4.05318E-24
     1377.19    3.89939E-24
     1393.14    3.75140E-24
     1409.27    3.60900E-24
     1425.59    3.47198E-24
     1442.10    3.34013E-24
     1458.80    3.21326E-24
     1475.69    3.09119E-24
     1492.78    2.97373E-24
     1510.07    2.86071E-24
     1527.55    2.75196E-24
     1545.24    2.64733E-24
     1563.13    2.54665E-24
     1581.23    2.44979E-24
     1599.54    2.35659E-24
     1618.07    2.26691E-24
     1636.80    2.18064E-24
     1655.76    2.09763E-24
     1674.93    2.01776E-24
     1694.33    1.94092E-24
     1713.95    1.86699E-24
     1733.79    1.79587E-24
     1753.87    1.72744E-24
     1774.18    1.66160E-24
     1794.72    1.59827E-24
     1815.51    1.53733E-24
     1836.53    1.47871E-24
     1857.80    1.42231E-24
     1879.31    1.36806E-24
     1901.07    1.31586E-24
     1923.08    1.26564E-24
     1945.35    1.21734E-24
     1967.88    1.17087E-24
     1990.67    1.12616E-24
     2013.72    1.08315E-24
     2037.04    1.04178E-24
     2060.62    1.00198E-24
     2084.49    9.63699E-25
     2108.62    9.26871E-25
     2133.04    8.91444E-25
     2157.74    8.57365E-25
     2182.73    8.24583E-25
     2208.00    7.93048E-25
     2233.57    7.62715E-25
     2259.44    7.33537E-25
     2285.60    7.05470E-25
     2312.07    6.78473E-25
     2338.84    6.52504E-25
     2365.92    6.27525E-25
     2393.32    6.03499E-25
     2421.03    5.80388E-25
     2449.07    5.58159E-25
     2477.43    5.36778E-25
     2506.11    5.16212E-25
     2535.13    4.96431E-25
     2564.49    4.77405E-25
     2594.19    4.59105E-25
     2624.23    4.41504E-25
     2654.61    4.24575E-25
     2685.35    4.08292E-25
     2716.45    3.92631E-25
     2747.91    3.77569E-25
     2779.73    3.63082E-25
     2811.91    3.49149E-25
     2844.48    3.35749E-25
     2877.41    3.22861E-25
     2910.73    3.10465E-25
     2944.44    2.98544E-25
     2978.53    2.87079E-25
     3013.02    2.76052E-25
     3047.91    2.65447E-25
     3083.21    2.55248E-25
     3118.91    2.45440E-25
     3155.03    2.36007E-25
     3191.56    2.26935E-25
     3228.52    2.18211E-25
     3265.90    2.09821E-25
     3303.72    2.01752E-25
     3341.98    1.93993E-25
     3380.68    1.86530E-25
     3419.83    1.79354E-25
     3459.43    1.72453E-25
     3499.49    1.65817E-25
     3540.01    1.59435E-25
     3581.00    1.53298E-25
     3622.47    1.47396E-25
     3664.42    1.41720E-25
     3706.85    1.36263E-25
     3749.77    1.31015E-25
     3793.19    1.25968E-25
     3837.12    1.21115E-25
     3881.55    1.16448E-25
     3926.50    1.11961E-25
     3971.97    1.07646E-25
     4017.96    1.03497E-25
     4064.49    9.95066E-26
     4111.55    9.56700E-26
     4159.16    9.19809E-26
     4207.32    8.84335E-26
     4256.04    8.50225E-26
     4305.33    8.17426E-26
     4355.18    7.85889E-26
     4405.61    7.55565E-26
     4456.63    7.26406E-26
     4508.24    6.98370E-26
     4560.44    6.71412E-26
     4613.25    6.45492E-26
     4666.67    6.20569E-26
     4720.71    5.96606E-26
     4775.37    5.73565E-26
     4830.67    5.51411E-26
     4886.61    5.30110E-26
     4943.19    5.09630E-26
     5000.43    4.89939E-26
     5058.34    4.71006E-26
     5116.91    4.52802E-26
     5176.16    4.35300E-26
     5236.10    4.18473E-26
     5296.74    4.02294E-26
     5358.07    3.86739E-26
     5420.12    3.71783E-26
     5482.88    3.57405E-26
     5546.37    3.43580E-26
     5610.59    3.30289E-26
     5675.56    3.17511E-26
     5741.29    3.05226E-26
     5807.77    2.93414E-26
     5875.02    2.82058E-26
     5943.05    2.71141E-26
     6011.87    2.60645E-26
     6081.49    2.50554E-26
     6151.91    2.40853E-26
     6223.15    2.31527E-26
     6295.21    2.22560E-26
     6368.10    2.13940E-26
     6441.84    2.05653E-26
     6516.44    1.97686E-26
     6591.90    1.90027E-26
     6668.23    1.82664E-26
     6745.45    1.75586E-26
     6823.56    1.68781E-26
     6902.57    1.62239E-26
     6982.50    1.55950E-26
     7063.36    1.49904E-26
     7145.15    1.44092E-26
     7227.89    1.38504E-26
     7311.58    1.33133E-26
     7396.25    1.27970E-26
     7481.90    1.23006E-26
     7568.54    1.18235E-26
     7656.18    1.13648E-26
     7744.83    1.09238E-26
     7834.52    1.04999E-26
     7925.24    1.00925E-26
     8017.01    9.70078E-27
     8109.85    9.32425E-27
     8203.75    8.96230E-27
     8298.75    8.61437E-27
     8394.85    8.27991E-27
     8492.06    7.95841E-27
     8590.39    7.64936E-27
     8689.87    7.35229E-27
     8790.50    7.06673E-27
     8892.29    6.79223E-27
     8995.26    6.52837E-27
     9099.42    6.27474E-27
     9204.79    6.03094E-27
     9311.38    5.79659E-27
     9419.20    5.57133E-27
     9528.27    5.35480E-27
     9638.61    5.14666E-27
     9750.22    4.94661E-27
     9863.12    4.75431E-27
     9977.34    4.56947E-27
    10092.87    4.39180E-27
    10209.74    4.22103E-27
    10327.96    4.05688E-27
    10447.56    3.89910E-27
     10568.5    3.74744E-27
     10690.9    3.60167E-27
     10814.7    3.46156E-27
     10939.9    3.32689E-27
     11066.6    3.19744E-27
