     2.2164E+01     1.9585E-01
     3.3219E+01     3.9481E-02
 3S1/2   2     8.3752E-03
     9.2200E-03     3.4819E+06
     1.4154E-02     7.1315E+04
     3.3501E-02     2.6620E+05
     1.5727E-01     4.5796E+04
     3.8060E+00     5.8864E+01
     5.4147E+00     2.2767E+01
     6.4038E+00     1.4324E+01
     8.0477E+00     7.5335E+00
     1.7480E+01     7.8286E-01
     2.2164E+01     3.8725E-01
 3P1/2   2     3.9677E-03
     4.3679E-03     1.3419E+07
     6.7054E-03     3.7319E+06
     1.5871E-02     8.6956E+04
     7.4507E-02     4.6221E+04
     1.8031E+00     1.5149E+01
     5.4147E+00     3.1522E-01
     6.4038E+00     1.6897E-01
     8.0477E+00     7.1405E-02
     1.7480E+01     3.6491E-03
     2.2164E+01     1.4613E-03
  6.0734  3.0032  2.2436  0.8432  2.2051 33.4875  1.3210101.7688  1.1514
SI  6  28.08600  -0.02600  14.00000
 1S1/2   0     1.8389E+00
     1.9294E+00     1.3110E+05
     2.3906E+00     7.5379E+04
     3.6778E+00     2.4230E+04
     5.4147E+00     8.3013E+03
     6.4038E+00     5.1521E+03
     7.9687E+00     2.7406E+03
     8.0477E+00     2.6630E+03
     1.7480E+01     2.6242E+02
     2.2164E+01     1.2657E+02
     3.9201E+01     2.1396E+01
 2S1/2   2     1.4870E-01
     1.6370E-01     4.4489E+05
     2.5130E-01     3.1073E+05
     5.9480E-01     8.1447E+04
     2.7923E+00     2.7701E+03
     5.4147E+00     4.9125E+02
     6.4038E+00     3.1060E+02
     8.0477E+00     1.6439E+02
     1.7480E+01     1.7247E+01
     2.2164E+01     8.4552E+00
     6.7574E+01     2.6339E-01
 2P1/2   2     9.9200E-02
     1.0921E-01     1.6558E+06
     1.6765E-01     1.2090E+06
     3.9680E-01     1.7201E+05
     1.8628E+00     1.6530E+03
     5.4147E+00     3.9042E+01
     6.4038E+00     2.1050E+01
     8.0477E+00     8.9648E+00
     1.7480E+01     4.5759E-01
     2.2164E+01     1.8078E-01
     4.5080E+01     1.1261E-02
 2P3/2   2     9.9200E-02
     1.0921E-01     3.3310E+06
     1.6765E-01     2.4171E+06
     3.9680E-01     3.4090E+05
     1.8628E+00     3.2379E+03
     5.4147E+00     7.5501E+01
     6.4038E+00     4.0602E+01
     8.0477E+00     1.7242E+01
     1.7480E+01     8.6171E-01
     2.2164E+01     3.3742E-01
     4.5080E+01     2.0111E-02
 3S1/2   2     1.1357E-02
     1.2502E-02     8.0086E+04
     1.9192E-02     1.6262E+05
     4.5426E-02     3.1375E+05
     2.1326E-01     4.2212E+04
     5.1608E+00     4.4449E+01
     5.4147E+00     3.9052E+01
     6.4038E+00     2.4730E+01
     8.0477E+00     1.3117E+01
     1.7480E+01     1.3958E+00
     2.2164E+01     6.9292E-01
 3P1/2   2     5.0828E-03
     5.5054E-03     3.2294E+07
     8.5898E-03     1.1217E+07
     2.0331E-02     2.1661E+05
     9.5447E-02     1.2225E+05
     2.3098E+00     3.2837E+01
     5.4147E+00     1.6527E+00
     6.4038E+00     8.9349E-01
     8.0477E+00     3.8190E-01
     1.7480E+01     1.9996E-02
     2.2164E+01     8.0933E-03
  6.0755  2.3497  2.2815 29.1900  2.1670  0.7060  1.3197 84.8342  1.1533
F   4  19.0      -0.009    9.0
1S1/2    2     6.8540E-01
     7.5453E-01     3.2855E+05
     1.1583E+00     1.1354E+05
     2.7416E+00     1.0744E+04
